ID,Fleet,Status,Gross_Amount,Trip_Adjusted,Promo_Code,Discount_Applied,Existing_Passenger
336452,RideShare,Unable To Match,0,No,,,
336451,RideShare,Unable To Auth,0,No,,,
336450,RideShare,Unable To Auth,0,No,,,
336449,RideShare,Unable To Auth,0,No,,,
336448,Discount Cab,Meter Off,50,No,,0,Yes
336447,RideShare,Meter Off,12,No,ASUSTUDENT,10,Yes
336446,Discount Cab,Unable To Auth,0,No,,,
336445,Discount Cab,Meter Off,15,No,,0,Yes
336444,Discount Cab,Meter Off,24,No,1102177,10,Yes
336443,Discount Cab,Meter Off,22,No,,0,Yes
336442,Black,Meter Off,29,No,DCWEB,10,No
336441,RideShare,Meter Off,6,No,,0,Yes
336440,Discount Cab,Meter Off,9,No,HOLIDAY,20,No
336439,Discount Cab,Meter Off,28,No,TTAPP25,9,No
336438,Discount Cab,Meter Off,20,No,HOLIDAY,20,No
336437,Discount Cab,Meter Off,3,No,DC10,10,Yes
336436,Discount Cab,Unable To Auth,0,No,,,
336435,Discount Cab,Meter Off,6,No,DC10,10,No
336434,Discount Cab,Cancelled,0,No,,,
336433,Discount Cab,Meter Off,12,No,1407179,10,Yes
336432,Discount Cab,Unable To Match,0,No,,,
336431,Discount Cab,Meter Off,0,No,1202003,9,Yes
336430,RideShare,Meter Off,5,No,DC10,10,No
336429,RideShare,Meter Off,39,No,,0,Yes
336428,Discount Cab,Cancelled,10,No,,,
336427,Discount Cab,Cancelled,0,No,,,
336426,Discount Cab,Meter Off,33,No,,0,Yes
336425,Discount Cab,Meter Off,12,No,,0,Yes
336424,Discount Cab,Meter Off,27,No,DC10,10,No
336423,Discount Cab,Cancelled,10,No,,,
336422,RideShare,Meter Off,1,Yes,DC10,6,No
336421,RideShare,Unable To Auth,0,No,,,
336420,Discount Cab,Meter Off,8,No,,0,Yes
336419,Discount Cab,Meter Off,15,No,,0,Yes
336418,Discount Cab,Meter Off,74,No,,0,Yes
336417,Discount Cab,Unable To Auth,0,No,,,
336416,Discount Cab,Meter Off,9,No,,0,Yes
336415,Discount Cab,Meter Off,28,No,,0,Yes
336414,RideShare,Meter Off,9,No,,0,Yes
336413,Discount Cab,Meter Off,2,No,DC10,10,No
336412,Discount Cab,Meter Off,0,No,HOLIDAY,20,Yes
336411,Discount Cab,Cancelled,10,No,,,
336410,Discount Cab,Meter Off,16,No,,0,Yes
336409,Discount Cab,Meter Off,0,No,HOLIDAY,17,No
336408,RideShare,Meter Off,12,No,,0,Yes
336407,Discount Cab,Meter Off,6,No,DEVILS10,10,No
336406,Discount Cab,Meter Off,22,No,,0,Yes
336405,Discount Cab,Meter Off,9,No,NYE,20,Yes
336404,RideShare,Meter Off,6,No,,0,Yes
336403,RideShare,Cancelled,0,No,,,
336402,Discount Cab,Unable To Match,0,No,,,
336401,Discount Cab,Meter Off,9,No,,0,Yes
336400,RideShare,Meter Off,11,No,,0,Yes
336399,Discount Cab,Meter Off,23,No,,0,Yes
336398,RideShare,Meter Off,6,No,,0,Yes
336397,RideShare,Meter Off,0,No,HOLIDAY,8,No
336396,Discount Cab,Meter Off,8,No,HOLIDAY,20,No
336395,RideShare,Meter Off,11,No,DCHAPPY,4,Yes
336394,Discount Cab,Meter Off,0,No,HOLIDAY,16,No
336393,RideShare,Meter Off,10,No,,0,Yes
336392,Discount Cab,Unable To Match,0,No,,,
336391,Black,Meter Off,0,No,FREEBWIN1,71,Yes
336390,RideShare,Meter Off,10,No,HAPPY,3,Yes
336389,Discount Cab,Meter Off,8,No,,0,Yes
336388,Discount Cab,Meter Off,0,No,HOLIDAY,12,Yes
336387,Discount Cab,Meter Off,0,No,HOLIDAY,19,Yes
336386,Discount Cab,Meter Off,12,No,,0,Yes
336385,Discount Cab,Meter Off,13,No,,0,Yes
336384,Discount Cab,Meter Off,12,No,FB10,10,Yes
336383,Discount Cab,Meter Off,15,No,,0,Yes
336382,Discount Cab,Meter Off,144,No,,0,Yes
336381,Discount Cab,Meter Off,0,No,FB10,10,No
336380,Discount Cab,Cancelled,0,No,,,
336379,RideShare,Meter Off,0,No,TOPGOLF20,15,Yes
336378,Discount Cab,Cancelled,0,No,,,
336377,Discount Cab,Cancelled,0,No,,,
336376,Discount Cab,Meter Off,9,No,,0,Yes
336375,Discount Cab,Meter Off,9,No,DCWEB,2,No
336374,RideShare,Meter Off,9,No,,0,Yes
336373,RideShare,Meter Off,16,No,,0,Yes
336372,Discount Cab,Meter Off,138,No,,0,Yes
336371,Discount Cab,Meter Off,20,No,,0,Yes
336370,Black,Meter Off,0,No,FREEBWIN1,10,Yes
336369,Discount Cab,Meter Off,10,No,DC10,10,No
336368,Discount Cab,Meter Off,18,Yes,,0,Yes
336367,RideShare,Meter Off,2,No,1410047,10,Yes
336366,Discount Cab,Cancelled,0,No,,,
336365,Discount Cab,Meter Off,11,No,,0,Yes
336364,Discount Cab,Meter Off,13,No,,0,Yes
336363,Discount Cab,Meter Off,14,No,,0,Yes
336362,Discount Cab,Unable To Auth,0,No,,,
336361,Discount Cab,Meter Off,30,No,HAPPY,10,Yes
336360,RideShare,Meter Off,18,Yes,,0,Yes
336359,Discount Cab,Meter Off,20,No,,0,Yes
336358,RideShare,Unable To Match,0,No,,,
336357,RideShare,Unable To Match,0,No,,,
336356,RideShare,Cancelled,0,No,,,
336355,Discount Cab,Meter Off,9,No,,0,Yes
336354,Discount Cab,Meter Off,45,No,,0,Yes
336353,Discount Cab,Meter Off,0,No,DC10,10,Yes
336352,RideShare,Meter Off,8,No,,0,Yes
336351,Discount Cab,Meter Off,14,No,,0,Yes
336350,Discount Cab,Unable To Auth,0,No,,,
336349,Discount Cab,Meter Off,12,No,,0,Yes
336348,Discount Cab,Unable To Auth,0,No,,,
336347,Discount Cab,Meter Off,0,No,DC10,9,No
336346,Black,Meter Off,0,No,FREEBWIN1,25,Yes
336345,Discount Cab,Timed Out (Meter On),0,No,,,
336344,Discount Cab,Meter Off,28,No,TTAPP25,9,Yes
336343,Discount Cab,Meter Off,14,No,,0,Yes
336342,RideShare,Meter Off,15,No,,0,Yes
336341,Discount Cab,Meter Off,12,No,,0,Yes
336340,Discount Cab,Meter Off,26,No,,0,Yes
336339,Discount Cab,Meter Off,14,No,,0,Yes
336338,Discount Cab,Meter Off,42,No,,0,Yes
336337,Discount Cab,Meter Off,0,No,DC10,10,No
336336,Discount Cab,Cancelled,0,No,,,
336335,Cab,Meter Off,0,No,FREEBWIN1,37,Yes
336334,Discount Cab,Meter Off,29,No,,0,Yes
336333,Discount Cab,Unable To Auth,0,No,,,
336332,RideShare,Cancelled,0,No,,,
336331,Discount Cab,Unable To Auth,0,No,,,
336330,Discount Cab,Meter Off,51,No,,0,Yes
336329,Discount Cab,Meter Off,24,No,,0,Yes
336328,Discount Cab,Meter Off,9,No,,0,Yes
336327,RideShare,Meter Off,43,No,,0,Yes
336326,Discount Cab,Meter Off,29,No,HAPPY,10,No
336325,Discount Cab,Meter Off,24,No,,0,Yes
336324,Discount Cab,Meter Off,4,No,DEVILS20,20,No
336323,Discount Cab,Meter Off,59,No,,0,Yes
336322,Discount Cab,Meter Off,26,No,,0,Yes
336321,Discount Cab,Cancelled,10,No,,,
336320,Discount Cab,Meter Off,4,Yes,DC10,10,No
336319,RideShare,Meter Off,23,No,1104082,10,No
336318,Discount Cab,Meter Off,10,No,,0,Yes
336317,Discount Cab,Unable To Match,0,No,,,
336316,Discount Cab,Unable To Match,0,No,,,
336315,Discount Cab,Meter Off,20,No,,0,Yes
336314,Discount Cab,Meter Off,11,No,,0,Yes
336313,RideShare,Cancelled,0,No,,,
336312,Discount Cab,Meter Off,8,No,57831,10,No
336311,RideShare,Cancelled,0,No,,,
336310,Discount Cab,Cancelled,10,No,,,
336309,Discount Cab,Meter Off,10,No,,0,Yes
336308,Discount Cab,Meter Off,20,No,,0,Yes
336307,RideShare,Meter Off,14,No,,0,Yes
336306,Discount Cab,Meter Off,22,No,,0,Yes
336305,RideShare,Meter Off,10,No,,0,Yes
336304,Discount Cab,Meter Off,8,No,DC10,10,No
336303,RideShare,Meter Off,6,No,DCHAPPY,2,Yes
336302,RideShare,Meter Off,44,No,DC10,10,No
336301,RideShare,Cancelled,0,No,,,
336300,Discount Cab,Meter Off,25,No,1407105,10,No
336299,Discount Cab,Meter Off,14,Yes,1401172,9,Yes
336298,Discount Cab,Meter Off,15,No,,0,Yes
336297,Discount Cab,Meter Off,6,No,DC10,10,No
336296,RideShare,Meter Off,21,No,,0,Yes
336294,Discount Cab,Meter Off,12,No,,0,Yes
336293,RideShare,Meter Off,1,No,OPEN,10,Yes
336292,Discount Cab,Meter Off,14,No,57670,10,No
336291,RideShare,Meter Off,17,No,,0,Yes
336290,Discount Cab,Meter Off,60,No,,0,Yes
336289,RideShare,Meter Off,0,No,OLDTOWN20,14,Yes
336288,Discount Cab,Meter Off,35,No,,0,Yes
336287,Discount Cab,Meter Off,7,No,DCWEB,2,Yes
336285,Discount Cab,Meter Off,20,No,,0,Yes
336284,Discount Cab,Meter Off,20,No,DC10,10,No
336283,Discount Cab,Meter Off,14,No,,0,Yes
336282,Discount Cab,Meter Off,11,No,,0,Yes
336281,Discount Cab,Cancelled,10,No,,,
336280,Discount Cab,Meter Off,0,No,ASU1,10,No
336279,Discount Cab,Meter Off,15,No,,0,Yes
336278,Discount Cab,Meter Off,31,No,,0,Yes
336277,Discount Cab,Meter Off,34,No,,0,Yes
336276,Cab,Meter Off,19,No,,0,Yes
336275,Discount Cab,Meter Off,10,No,,0,Yes
336274,Discount Cab,Meter Off,13,No,,0,Yes
336273,Cab,Meter Off,14,No,,0,Yes
336272,Cab,Meter Off,0,No,FREEB,9,No
336271,Black,Meter Off,0,No,FREEB,17,No
336270,Cab,Cancelled,0,No,,,
336269,Discount Cab,Meter Off,16,No,,0,Yes
336268,RideShare,Meter Off,6,No,,0,Yes
336267,RideShare,Meter Off,48,No,,0,Yes
336266,Discount Cab,Unable To Auth,0,No,,,
336265,Discount Cab,Meter Off,11,No,,0,Yes
336264,Discount Cab,Meter Off,16,No,1407105,10,Yes
336263,Discount Cab,Unable To Auth,0,No,,,
336262,Discount Cab,Meter Off,1,No,1011120,10,No
336260,Discount Cab,Meter Off,10,No,1407129,10,No
336259,Discount Cab,Meter Off,20,No,,0,Yes
336258,Cab,Cancelled,10,No,,,
336256,Discount Cab,Meter Off,18,No,NEWYEARS,10,Yes
336255,Discount Cab,Meter Off,12,No,,0,Yes
336254,RideShare,Meter Off,3,No,OPEN,10,Yes
336253,Discount Cab,Meter Off,7,No,DC10,10,No
336252,Discount Cab,Meter Off,34,No,DCWEB,11,No
336251,Discount Cab,Meter Off,20,No,,0,Yes
336250,Discount Cab,Meter Off,35,No,DC10,10,No
336249,Discount Cab,Meter Off,10,No,,0,Yes
336248,RideShare,Meter Off,1,No,DC10,10,No
336247,Discount Cab,Meter Off,18,No,,0,Yes
336246,RideShare,Meter Off,20,No,,0,Yes
336245,Discount Cab,Meter Off,23,No,,0,Yes
336244,RideShare,Cancelled,0,No,,,
336243,Discount Cab,Meter Off,15,No,,0,Yes
336242,RideShare,Cancelled,0,Yes,,,
336241,RideShare,Cancelled,0,No,,,
336240,Discount Cab,Meter Off,19,No,FB10,10,No
336239,Discount Cab,Cancelled,10,No,,,
336238,Discount Cab,Unable To Auth,0,No,,,
336237,Black,Meter Off,26,No,,0,Yes
336236,RideShare,Meter Off,8,No,HOLIDAY,20,Yes
336235,Discount Cab,Meter Off,15,No,,0,Yes
336234,RideShare,Meter Off,6,No,,0,Yes
336233,Black,Meter Off,25,No,,0,Yes
336232,RideShare,Meter Off,10,No,,0,Yes
336231,Discount Cab,Meter Off,29,No,,0,Yes
336230,Discount Cab,Meter Off,20,No,DCWEB,5,Yes
336229,Discount Cab,Meter Off,11,No,,0,Yes
336228,RideShare,Meter Off,24,No,,0,Yes
336227,Discount Cab,Meter Off,10,No,,0,Yes
336226,Discount Cab,Meter Off,22,No,,0,Yes
336225,RideShare,Meter Off,10,No,,0,Yes
336224,RideShare,Cancelled,0,No,,,
336223,Discount Cab,Cancelled,10,No,,,
336222,RideShare,Meter Off,0,No,57692,8,Yes
336221,Discount Cab,Meter Off,8,Yes,,0,Yes
336220,Discount Cab,Unable To Auth,0,No,,,
336219,Discount Cab,Cancelled,0,Yes,,,
336218,RideShare,Meter Off,30,No,,0,Yes
336217,RideShare,Meter Off,46,No,,0,Yes
336216,Discount Cab,Meter Off,0,No,HOLIDAY,11,Yes
336215,Discount Cab,Meter Off,13,No,,0,Yes
336214,Discount Cab,Meter Off,9,No,,0,Yes
336213,Discount Cab,Meter Off,15,No,FB10,10,No
336212,Discount Cab,Meter Off,10,No,,0,Yes
336211,Discount Cab,Meter Off,19,No,DC10,10,No
336210,Discount Cab,Meter Off,18,No,,0,Yes
336209,RideShare,Meter Off,6,No,,0,Yes
336208,Discount Cab,Meter Off,21,No,,0,Yes
336207,Discount Cab,Meter Off,15,No,,0,Yes
336206,RideShare,Cancelled,0,Yes,,,
336205,Discount Cab,Unable To Match,0,No,,,
336204,Discount Cab,Unable To Match,0,No,,,
336203,Cab,Meter Off,0,No,2PBFREE,18,No
336202,Discount Cab,Meter Off,10,No,,0,Yes
336201,Discount Cab,Meter Off,10,No,,0,Yes
336200,Discount Cab,Meter Off,2,No,HOLIDAY,20,No
336199,RideShare,Meter Off,27,No,DC10,10,No
336198,Discount Cab,Timed Out (Enroute),0,No,,,
336197,Discount Cab,Meter Off,17,No,,0,Yes
336196,Discount Cab,Meter Off,17,No,,0,Yes
336195,Discount Cab,Meter Off,22,No,,0,Yes
336194,RideShare,Meter Off,0,No,1004005,7,No
336193,Discount Cab,Meter Off,14,No,,0,Yes
336192,Discount Cab,Meter Off,20,No,,0,Yes
336191,RideShare,Meter Off,6,No,,0,Yes
336190,Black,Cancelled,10,No,,,
336189,Discount Cab,Meter Off,0,No,HOLIDAY,20,Yes
336188,RideShare,Meter Off,10,No,,0,Yes
336187,Discount Cab,Meter Off,4,No,1408181,10,No
336186,Discount Cab,Cancelled,0,No,,,
336185,Discount Cab,Meter Off,0,No,HOLIDAY,19,No
336184,Discount Cab,Meter Off,15,No,,0,Yes
336183,Discount Cab,Meter Off,12,No,,0,Yes
336182,Discount Cab,Meter Off,10,No,,0,Yes
336181,Discount Cab,Cancelled,0,No,,,
336180,Discount Cab,Cancelled,0,No,,,
336179,Discount Cab,Meter Off,12,No,DC10,10,No
336178,Discount Cab,Meter Off,12,No,,0,Yes
336177,RideShare,Cancelled,0,No,,,
336176,Discount Cab,Meter Off,23,No,,0,Yes
336175,Discount Cab,Meter Off,0,No,HOLIDAY,10,No
336174,RideShare,Meter Off,14,No,,0,Yes
336173,Discount Cab,Meter Off,18,No,,0,Yes
336172,Discount Cab,Cancelled,0,No,,,
336171,RideShare,Meter Off,50,Yes,,0,Yes
336170,RideShare,Unable To Auth,0,No,,,
336169,Discount Cab,Meter Off,0,No,HOLIDAY,9,No
336168,Discount Cab,Cancelled,10,No,,,
336167,Discount Cab,Cancelled,0,No,,,
336166,RideShare,Meter Off,8,No,,0,Yes
336165,Discount Cab,Meter Off,12,No,,0,Yes
336164,Discount Cab,Meter Off,14,No,DC10,10,No
336163,Discount Cab,Meter Off,11,No,DC10,10,No
336162,Discount Cab,Meter Off,19,No,,0,Yes
336161,RideShare,Meter Off,12,No,,0,Yes
336160,Discount Cab,Meter Off,12,No,,0,Yes
336159,Discount Cab,Meter Off,13,No,,0,Yes
336158,Discount Cab,Meter Off,4,No,DC10,10,No
336157,Discount Cab,Meter Off,9,No,TOTAL25,3,Yes
336156,RideShare,Meter Off,0,No,1412073,6,No
336155,Discount Cab,Meter Off,10,No,FB10,10,Yes
336154,Discount Cab,Unable To Auth,0,No,,,
336153,Discount Cab,Cancelled,0,No,,,
336152,Discount Cab,Meter Off,13,No,,0,Yes
336151,Discount Cab,Meter Off,15,No,DC10,10,No
336150,Discount Cab,Unable To Match,0,No,,,
336149,RideShare,Meter Off,4,No,1410047,10,Yes
336148,Discount Cab,Meter Off,10,No,,0,Yes
336147,Discount Cab,Meter Off,16,No,HOLIDAY,20,No
336146,Discount Cab,Cancelled,0,No,,,
336145,Discount Cab,Cancelled,0,No,,,
336144,Discount Cab,Meter Off,25,No,,0,Yes
336143,RideShare,Cancelled,0,No,,,
336142,Discount Cab,Unable To Match,0,No,,,
336141,RideShare,Meter Off,0,No,OPEN,8,Yes
336140,RideShare,Cancelled,0,No,,,
336139,Discount Cab,Meter Off,17,No,,0,Yes
336138,Discount Cab,Meter Off,11,No,,0,Yes
336137,Discount Cab,Meter Off,0,No,HOLIDAY,20,Yes
336136,RideShare,Meter Off,10,No,DCWEB,3,No
336135,Discount Cab,Meter Off,182,No,,0,Yes
336134,Discount Cab,Meter Off,14,No,,0,Yes
336133,Discount Cab,Meter Off,38,No,,0,Yes
336132,Discount Cab,Meter Off,7,No,DC10,10,No
336131,RideShare,Cancelled,0,No,,,
336130,Discount Cab,Meter Off,12,No,,0,Yes
336129,Discount Cab,Meter Off,66,No,DC10,10,No
336128,RideShare,Meter Off,10,No,,0,Yes
336127,Discount Cab,Meter Off,11,No,,0,Yes
336126,RideShare,Meter Off,40,No,,0,Yes
336125,Discount Cab,Meter Off,14,No,,0,Yes
336124,Discount Cab,Meter Off,14,No,,0,Yes
336123,Discount Cab,Meter Off,39,No,,0,Yes
336122,Discount Cab,Meter Off,9,No,,0,Yes
336121,RideShare,Meter Off,0,No,HOLIDAY,9,No
336120,RideShare,Unable To Auth,0,No,,,
336119,Black,Meter Off,0,No,2PBCJ,12,No
336118,RideShare,Timed Out (Meter On),0,No,,,
336117,Discount Cab,Cancelled,0,No,,,
336116,RideShare,Cancelled,0,No,,,
336115,Discount Cab,Meter Off,4,No,1102177,10,No
336114,Discount Cab,Meter Off,12,No,,0,Yes
336113,RideShare,Meter Off,13,No,,0,Yes
336112,Discount Cab,Cancelled,0,No,,,
336111,Discount Cab,Meter Off,17,No,,0,Yes
336110,RideShare,Meter Off,15,No,DC10,10,No
336109,Discount Cab,Meter Off,18,No,DCWEB,5,Yes
336108,Discount Cab,Meter Off,4,No,OPEN,10,Yes
336107,Discount Cab,Meter Off,21,No,,0,Yes
336106,Discount Cab,Meter Off,14,No,DC10,10,No
336105,RideShare,Meter Off,11,No,,0,Yes
336104,RideShare,Meter Off,43,No,,0,Yes
336103,Discount Cab,Meter Off,23,No,,0,Yes
336102,Discount Cab,Cancelled,0,No,,,
336101,Black,Cancelled,0,No,,,
336100,Discount Cab,Cancelled,10,No,,,
336099,Discount Cab,Meter Off,14,No,DCWEB,5,Yes
336098,Discount Cab,Unable To Match,0,No,,,
336097,Discount Cab,Meter Off,22,No,,0,Yes
336096,RideShare,Meter Off,8,No,,0,Yes
336095,Discount Cab,Unable To Match,0,No,,,
336094,RideShare,Meter Off,11,No,,0,Yes
336093,RideShare,Meter Off,30,No,,0,Yes
336092,Discount Cab,Meter Off,35,No,,0,Yes
336091,Discount Cab,Cancelled,10,No,,,
336090,RideShare,Meter Off,0,No,OLDTOWN20,7,No
336089,Discount Cab,Meter Off,21,No,,0,Yes
336088,Discount Cab,Meter Off,3,No,OLDTOWN20,20,Yes
336087,Discount Cab,Meter Off,0,No,908011,10,No
336086,Discount Cab,Cancelled,0,No,,,
336085,RideShare,Unable To Auth,0,No,,,
336084,RideShare,Cancelled,10,No,,,
336083,RideShare,Cancelled,0,No,,,
336082,RideShare,Meter Off,6,No,,0,Yes
336081,Discount Cab,Meter Off,14,No,,0,Yes
336080,RideShare,Meter Off,1,No,DC10,10,No
336079,Discount Cab,Cancelled,0,Yes,,,
336078,Discount Cab,Cancelled,0,No,,,
336077,Discount Cab,Cancelled,0,No,,,
336076,Discount Cab,Meter Off,15,No,,0,Yes
336075,RideShare,Cancelled,0,Yes,,,
336074,RideShare,Cancelled,10,No,,,
336073,Discount Cab,Cancelled,0,No,,,
336072,Discount Cab,Meter Off,9,No,,0,Yes
336071,Discount Cab,Unable To Match,0,No,,,
336070,RideShare,Cancelled,10,No,,,
336069,Discount Cab,Meter Off,13,No,TOPGOLF20,20,Yes
336068,Discount Cab,Meter Off,9,No,,0,Yes
336067,Discount Cab,Unable To Auth,0,No,,,
336066,Discount Cab,Meter Off,19,No,,0,Yes
336065,Discount Cab,Meter Off,10,No,,0,Yes
336064,Discount Cab,Meter Off,1,Yes,OLDTOWN20,10,Yes
336063,Discount Cab,Cancelled,0,Yes,,,
336062,Discount Cab,Meter Off,7,No,1310059,10,Yes
336061,RideShare,Meter Off,6,No,,0,Yes
336060,Cab,Meter Off,23,No,,0,Yes
336059,Discount Cab,Meter Off,24,Yes,DC10,9,No
336058,Discount Cab,Meter Off,8,No,,0,Yes
336057,Discount Cab,Meter Off,21,No,,0,Yes
336056,Discount Cab,Meter Off,6,No,DC10,10,No
336055,Discount Cab,Meter Off,12,No,,0,Yes
336054,Discount Cab,Meter Off,13,No,,0,Yes
336053,Discount Cab,Meter Off,39,No,ASU1,20,No
336052,Discount Cab,Meter Off,9,No,,0,Yes
336051,Discount Cab,Cancelled,10,No,,,
336050,Discount Cab,Meter Off,44,No,,0,Yes
336049,Discount Cab,Meter Off,9,No,,0,Yes
336048,Discount Cab,Unable To Auth,0,No,,,
336047,Discount Cab,Cancelled,10,No,,,
336046,Discount Cab,Meter Off,11,No,DC10,10,No
336045,RideShare,Meter Off,0,No,HOLIDAY,12,Yes
336044,Discount Cab,Meter Off,13,No,,0,Yes
336043,RideShare,Meter Off,4,No,HOLIDAY,20,Yes
336042,Discount Cab,Meter Off,11,No,,0,Yes
336041,Black,Meter Off,0,No,FREEBWIN1,59,Yes
336040,Discount Cab,Meter Off,16,No,,0,Yes
336039,Discount Cab,Meter Off,0,No,908011,10,No
336038,Discount Cab,Meter Off,9,No,1402152,10,No
336037,Discount Cab,Cancelled,0,No,,,
336036,RideShare,Meter Off,6,No,,0,Yes
336035,Discount Cab,Meter Off,22,No,,0,Yes
336034,Discount Cab,Meter Off,21,No,,0,Yes
336033,RideShare,Meter Off,6,No,,0,Yes
336032,Discount Cab,Meter Off,18,No,,0,Yes
336031,Discount Cab,Unable To Auth,0,No,,,
336030,RideShare,Meter Off,25,No,,0,Yes
336029,Discount Cab,Meter Off,13,No,,0,Yes
336028,SUV,Meter Off,0,No,2pbemployee,20,Yes
336027,Discount Cab,Meter Off,29,No,,0,Yes
336026,Black,Cancelled,10,No,,,
336025,Cab,Cancelled,0,No,,,
336024,Discount Cab,Unable To Auth,0,No,,,
336023,Discount Cab,Meter Off,27,No,,0,Yes
336022,RideShare,Meter Off,37,No,,0,Yes
336021,Discount Cab,Meter Off,8,No,HAPPY,2,Yes
336020,RideShare,Meter Off,10,No,,0,Yes
336019,Discount Cab,Meter Off,14,No,,0,Yes
336018,Cab,Cancelled,0,No,,,
336017,Discount Cab,Meter Off,47,No,,0,Yes
336016,Cab,Meter Off,3,No,2PBTH,20,No
336015,RideShare,Meter Off,0,No,56926,10,Yes
336014,Discount Cab,Meter Off,0,No,DC10,9,No
336013,Discount Cab,Meter Off,19,No,,0,Yes
336012,Discount Cab,Cancelled,10,No,,,
336011,Discount Cab,Meter Off,31,No,,0,Yes
336010,Discount Cab,Cancelled,0,No,,,
336009,Discount Cab,Meter Off,15,No,,0,Yes
336008,RideShare,Meter Off,14,No,,0,Yes
336007,Discount Cab,Cancelled,10,No,,,
336006,Discount Cab,Meter Off,13,No,FB10,10,Yes
336005,Black,Meter Off,38,No,2PBSG,20,No
336004,Cab,Cancelled,10,No,,,
336003,Discount Cab,Meter Off,0,No,DC10,10,No
336002,RideShare,Meter Off,0,Yes,,0,Yes
336001,Discount Cab,Meter Off,32,No,,0,Yes
336000,Discount Cab,Meter Off,36,No,,0,Yes
335999,Discount Cab,Meter Off,54,No,,0,Yes
335998,Discount Cab,Unable To Auth,0,No,,,
335997,Discount Cab,Meter Off,8,No,DEVILS20,20,Yes
335996,Discount Cab,Meter Off,13,No,,0,Yes
335995,Discount Cab,Meter Off,19,No,,0,Yes
335994,Discount Cab,Meter Off,9,No,,0,Yes
335993,Discount Cab,Meter Off,20,No,,0,Yes
335992,Discount Cab,Meter Off,17,No,,0,Yes
335991,Discount Cab,Meter Off,10,No,,0,Yes
335990,Discount Cab,Meter Off,23,No,,0,Yes
335989,Discount Cab,Meter Off,22,No,,0,Yes
335988,RideShare,Cancelled,0,No,,,
335987,RideShare,Cancelled,0,No,,,
335986,Discount Cab,Meter Off,10,No,1411102,10,No
335985,SUV,Meter Off,0,No,2pbemployee,20,Yes
335984,SUV,Unable To Match,0,No,,,
335983,SUV,Cancelled,0,No,,,
335982,SUV,Cancelled,0,No,,,
335981,RideShare,Meter Off,7,No,,0,Yes
335980,Discount Cab,Meter Off,25,No,,0,Yes
335979,Discount Cab,Meter Off,16,No,,0,Yes
335978,Discount Cab,Meter Off,28,No,,0,Yes
335977,SUV,Meter Off,0,No,FREEBWIN1,22,Yes
335976,Discount Cab,Meter Off,5,No,1402205,10,No
335975,Discount Cab,Meter Off,7,No,57617,10,No
335974,Discount Cab,Meter Off,29,No,,0,Yes
335973,Discount Cab,Unable To Match,0,No,,,
335972,Discount Cab,Meter Off,7,No,DC10,10,No
335971,Discount Cab,Meter Off,22,No,,0,Yes
335970,RideShare,Unable To Match,0,No,,,
335969,RideShare,Meter Off,11,No,,0,Yes
335968,Discount Cab,Meter Off,12,No,DC10,10,Yes
335967,Discount Cab,Unable To Match,0,No,,,
335966,Cab,Meter Off,0,Yes,,0,Yes
335965,Discount Cab,Unable To Match,0,No,,,
335964,Discount Cab,Meter Off,30,No,DCWEB,8,No
335963,Discount Cab,Meter Off,11,No,,0,Yes
335962,Discount Cab,Meter Off,34,No,,0,Yes
335961,Discount Cab,Meter Off,20,No,,0,Yes
335960,Discount Cab,Cancelled,0,No,,,
335959,Discount Cab,Cancelled,10,No,,,
335958,Black,Meter Off,0,No,2pbemployee,51,Yes
335957,Discount Cab,Cancelled,0,No,,,
335956,Black,Cancelled,0,No,,,
335955,SUV,Meter Off,66,No,2PBSG,20,No
335954,Discount Cab,Meter Off,8,No,,0,Yes
335952,Discount Cab,Meter Off,6,No,OPEN,10,Yes
335951,RideShare,Meter Off,19,No,,0,Yes
335950,Discount Cab,Cancelled,0,Yes,,,
335949,RideShare,Meter Off,9,No,,0,Yes
335948,Discount Cab,Meter Off,5,No,DC10,10,No
335947,RideShare,Meter Off,16,No,1410047,10,Yes
335946,RideShare,Meter Off,8,Yes,,0,Yes
335945,Discount Cab,Meter Off,24,No,,0,Yes
335944,Discount Cab,Meter Off,34,No,,0,Yes
335943,Discount Cab,Meter Off,4,No,1402205,10,No
335942,RideShare,Meter Off,16,No,,0,Yes
335941,Discount Cab,Meter Off,17,No,,0,Yes
335940,Cab,Cancelled,0,No,,,
335939,Discount Cab,Unable To Match,0,No,,,
335937,Discount Cab,Unable To Match,0,No,,,
335936,Discount Cab,Meter Off,10,No,,0,Yes
335935,Discount Cab,Meter Off,21,No,,0,Yes
335934,Discount Cab,Meter Off,14,Yes,,0,Yes
335933,RideShare,Meter Off,11,No,,0,Yes
335932,Discount Cab,Cancelled,10,No,,,
335931,Discount Cab,Meter Off,2,No,DC10,10,No
335930,RideShare,Unable To Match,0,No,,,
335929,Discount Cab,Meter Off,11,No,,0,Yes
335928,Discount Cab,Meter Off,10,No,,0,Yes
335927,RideShare,Meter Off,7,No,DC10,10,No
335926,RideShare,Meter Off,11,No,DCWEB,4,No
335925,Discount Cab,Meter Off,13,No,,0,Yes
335924,Black,Cancelled,0,No,,,
335923,Cab,Meter Off,0,No,2pbemployee,27,Yes
335922,Discount Cab,Meter Off,17,No,,0,Yes
